filename,width,height,class,xmin,ymin,xmax,ymax
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,c38,618,274,637,286
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,c39,649,273,668,287
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,c40,698,276,716,288
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,c41,734,269,755,286
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,c42,782,275,795,287
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,c43,814,273,833,287
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v18,854,275,872,296
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v19,887,276,908,299
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v0,47,360,63,376
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v1,87,364,104,378
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v17,124,363,140,377
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v15,155,364,179,384
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v9,195,364,208,377
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v10,224,365,240,377
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v11,264,358,278,376
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v13,290,359,309,377
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v14,331,358,350,377
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v12,365,361,387,377
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v2,407,358,422,368
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,t4,446,356,464,369
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v16,483,357,498,368
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,t0,520,358,533,367
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,t1,556,357,574,369
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,t2,591,356,610,370
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,t3,629,356,651,370
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v3,663,356,681,368
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v4,696,356,716,368
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v5,737,359,758,371
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v6,772,357,796,372
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v7,810,372,834,386
ST01013_bmp.rf.be7b85e30bc108e00d0dd288fe994e26.jpg,1080,1080,v8,848,372,871,386
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c0,42,197,62,214
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c1,82,196,103,211
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c2,120,194,141,214
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c3,157,194,178,213
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c4,198,197,219,215
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c5,239,195,262,213
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c6,276,196,294,213
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c7,316,199,335,213
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c8,354,197,370,213
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c9,390,199,409,215
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c10,426,195,450,214
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c11,468,201,492,215
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c12,511,199,533,220
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c13,545,199,568,220
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c14,582,198,608,222
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c15,625,197,649,222
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c16,660,203,680,217
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c17,704,202,733,216
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c18,750,202,771,217
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c19,790,201,812,216
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c20,832,201,853,216
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c21,868,201,887,218
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c22,903,202,924,217
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c23,45,259,64,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c24,79,265,107,282
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c25,120,266,148,284
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c26,160,260,180,285
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c27,200,267,222,283
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c28,235,258,260,285
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c29,275,265,300,282
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c30,316,259,345,282
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c31,357,262,378,282
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c32,391,262,422,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c33,431,262,455,279
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c34,468,263,486,279
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c35,503,262,522,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c36,539,265,561,280
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c37,578,260,602,282
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c38,615,263,642,280
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c39,654,262,676,282
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c40,697,267,715,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c41,732,263,760,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c42,772,264,791,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,c43,804,264,830,281
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v18,849,265,870,286
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v19,883,265,912,286
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v0,42,359,71,378
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v1,79,359,102,376
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v17,116,359,136,376
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v15,151,360,182,380
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v9,189,357,212,377
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v10,223,359,250,379
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v11,264,353,286,378
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v13,293,353,330,377
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v14,333,353,359,378
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v12,366,354,393,376
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v2,405,353,427,371
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,t4,441,353,463,372
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v16,477,351,498,368
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,t0,514,353,531,366
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,t1,550,352,570,368
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,t2,589,350,612,368
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,t3,626,352,646,366
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v3,665,354,684,368
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v4,700,352,723,368
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v5,743,353,772,369
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v6,778,353,805,371
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v7,821,360,841,376
WD030161_bmp.rf.d3dd7b49fb4c3fd1f302fd896d9b34b9.jpg,1080,1080,v8,855,362,878,377
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v0,29,949,46,975
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v1,66,953,84,973
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v1,67,1023,81,1038
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v0,27,1019,44,1045
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v17,102,952,122,971
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v17,103,1020,122,1037
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v15,140,950,161,974
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v15,139,1021,159,1043
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v9,178,949,194,966
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v9,180,1021,194,1039
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v10,210,950,231,967
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v10,214,1020,237,1037
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v11,248,1013,273,1042
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v11,247,944,267,970
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v13,274,941,303,972
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v13,283,1015,307,1042
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v14,314,943,342,970
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v14,317,1014,343,1040
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v12,355,946,379,975
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v12,359,1016,381,1043
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v2,402,946,421,957
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v2,402,1017,419,1028
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t4,431,942,453,955
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t4,439,1013,464,1026
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v16,479,942,496,956
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v16,479,1013,500,1024
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t0,522,943,536,958
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t0,520,1013,531,1027
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t1,557,944,577,958
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t1,560,1013,579,1027
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t2,591,946,613,959
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t2,597,1013,620,1024
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t3,629,945,649,959
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,t3,637,1012,659,1025
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v3,662,947,684,958
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v3,670,1015,691,1025
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v4,708,1014,729,1025
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v4,703,942,722,956
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v5,740,943,763,956
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v5,746,1013,766,1026
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v6,782,942,807,955
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v6,782,1014,806,1027
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v7,823,965,835,978
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v7,827,1035,840,1050
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v8,863,963,880,975
is08003_bmp.rf.df1a7cdfdb13584796a1744450a31f5f.jpg,1080,1080,v8,867,1034,880,1048
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c0,45,216,65,230
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c1,79,217,99,231
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c2,118,216,142,230
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c3,155,216,179,231
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c4,192,216,218,232
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c5,233,217,259,233
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c6,273,217,296,232
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c7,313,218,334,231
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c8,348,217,373,232
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c9,389,214,411,231
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c10,423,212,450,230
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c11,465,217,491,233
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c12,507,216,538,235
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c13,552,218,573,236
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c14,581,217,605,237
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c15,616,214,647,238
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c16,661,217,690,234
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c17,702,216,728,236
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c18,747,217,774,235
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c19,785,218,811,233
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c20,825,217,851,234
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c21,863,218,885,232
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c22,902,218,926,232
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c23,42,283,65,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c24,78,283,105,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c25,119,284,144,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c26,157,280,184,301
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c27,192,284,218,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c28,232,280,257,302
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c29,271,284,296,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c30,310,278,337,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c31,352,284,372,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c32,391,284,414,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c33,430,284,453,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c34,467,284,490,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c35,500,284,525,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c36,540,285,559,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c37,574,280,601,301
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c38,616,285,641,300
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c39,655,279,681,299
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c40,695,287,719,302
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c41,731,284,758,301
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c42,774,286,797,302
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,c43,808,282,831,303
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v18,846,287,871,308
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v19,883,289,908,309
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v0,42,377,66,397
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v1,82,377,103,396
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v17,116,376,141,395
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v15,155,375,178,396
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v9,188,378,208,393
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v10,224,379,242,392
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v11,251,375,274,393
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v13,284,373,311,394
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v14,323,371,349,394
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v12,363,376,390,391
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v2,407,375,429,386
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,t4,443,372,464,386
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v16,476,374,497,388
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,t0,517,375,531,385
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,t1,554,374,573,386
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,t2,590,370,612,385
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,t3,626,372,643,384
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v3,665,371,683,382
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v4,699,371,719,384
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v5,738,370,759,384
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v6,774,370,797,385
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v7,818,386,840,400
ST02007_bmp.rf.ea837e103d1241b6d2985fdec2aafd35.jpg,1080,1080,v8,858,388,877,401
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c0,75,294,131,360
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c1,133,294,187,358
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c2,191,294,244,360
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c3,246,295,305,362
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c4,310,294,369,360
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c5,371,295,430,360
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c6,435,295,488,357
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c7,493,295,544,359
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c8,551,294,607,361
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c9,609,294,668,357
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c10,672,291,727,357
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c11,734,293,803,358
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c12,815,294,883,357
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c13,890,297,944,383
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c14,947,293,1006,383
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c15,87,413,145,502
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c16,145,410,209,481
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c17,215,410,287,482
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c18,297,409,375,482
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c19,378,410,437,483
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c20,443,413,499,477
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c21,505,413,560,481
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c22,569,413,621,478
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c23,632,414,679,474
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c24,686,413,741,478
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c25,746,413,800,476
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c26,807,400,860,479
MN-Pathongko-2_jpg.rf.bf7a69319b3dd4c7aa6772e7373a241e.jpg,1080,1080,c27,867,411,923,479
